STCode,DTCode,SDCode,TownVillgCode,TownVillgName
3,050,00259,038026,Wan (226) 
3,050,00259,038027,Koharhka (238)
3,050,00259,038028,Theh Brahmana (225)
3,050,00259,038029,Miani (224)
3,050,00259,038030,Nurpur (223)
3,050,00259,038031,Sheikh (212)
3,050,00259,038032,Bhure (211)
3,050,00259,038033,Sarai Diwana (213)
3,050,00259,038034,Paddri (209)
3,050,00259,038035,Chichrewal (208)
3,050,00259,038036,Gagobua (194)
3,050,00259,038037,Buchar Kalan (193)
3,050,00259,038038,Malian (191)
3,050,00259,038039,Mahna (190)
3,050,00259,038040,Bhuchar Khurd (192)
3,050,00259,038041,Bir Raja Teja Singh (188)
3,050,00259,038042,Sukkar Chak (183)
3,050,00259,038043,Chima Kalan (182)
3,050,00259,038044,Chahal (176)
3,050,00259,038045,Dhala (181)
3,050,00259,038046,Chhina Bidhi Chand  (189)
3,050,00259,038047,Muradpur (76)
3,050,00259,800254,Tarn Taran (M Cl)
3,050,00260,000000,Patti 
3,050,00260,038048,Narli (108)
3,050,00260,038049,Gilpan (107)
3,050,00260,038050,Theh Kalla  (106)
3,050,00260,038051,Khalra (105)
3,050,00260,038052,Dode (103)
3,050,00260,038053,Kalsian Khurd  (104)
3,050,00260,038054,Dalairi (67)
3,050,00260,038055,Dal (66)
3,050,00260,038056,Wan (65)
3,050,00260,038057,Mari Kamboke (68)
3,050,00260,038058,Mari Udhoke (99)
3,050,00260,038059,Mari Megha (100)
3,050,00260,038060,Mughal Chak (101)
3,050,00260,038061,Amin Shah (102)
3,050,00260,038062,Sidhwan (111) 
3,050,00260,038063,Narla  (112)
3,050,00260,038064,Dhun (110)
3,050,00260,038065,Kotli Sur Singh  (109)
3,050,00260,038066,Sur Singh  (139)
3,050,00260,038067,Tatle (210)
3,050,00260,038068,Sugga (143)
3,050,00260,038069,Benka (142)
3,050,00260,038070,Balair (141)
3,050,00260,038071,Kalle (136)
3,050,00260,038072,Farandipur (140)
3,050,00260,038073,Singhpura (138)
3,050,00260,038074,Puhla (114)
3,050,00260,038075,Wiram (113)
3,050,00260,038076,Pahu Wind (115)
3,050,00260,038077,Pahal Wanke (116)
3,050,00260,038078,Chella (117)
3,050,00260,038079,Darazke  (118)
3,050,00260,038080,Mari Gaur Singh  (119)
3,050,00260,038081,Mari Samrai (133)
3,050,00260,038082,Sandpura (134)
3,050,00260,038083,Sandhra (135)
3,050,00260,038084,Qazi Chak (132)
3,050,00260,038085,Bhagwanpura  (120)
3,050,00260,038086,Mari Nauabad (96)
3,050,00260,038087,Algon  (95) 
3,050,00260,038088,Chung (97)
3,050,00260,038089,Bhaini Massa Singh  (98)
3,050,00260,038090,Basarke (69)
3,050,00260,038091,Hundal (70)
3,050,00260,038092,Hardo Chak Bamba (71)
3,050,00260,038093,Madar Mathra Bhagi (72)
3,050,00260,038094,Rajoke (64)
3,050,00260,038095,Keshupura (73)
3,050,00260,038096,Bhadal (74)
3,050,00260,038097,Dodipura  (75)
3,050,00260,038098,Lakhna (76)
3,050,00260,038099,Dholan (62)
3,050,00260,038100,Thathi Jaimal Singh  (63)
3,050,00260,038101,Kalia (61)
3,050,00260,038102,Sankatra (60)
3,050,00260,038103,Nurwala (59)
3,050,00260,038104,Mastgarh   (58)
3,050,00260,038105,Dhul Nau  (57)
3,050,00260,038106,Kals  (56)
3,050,00260,038107,Chak Ladheke (208)
3,050,00260,038108,Mianwala (204)
3,050,00260,038109,Mehdipur (203)
3,050,00260,038110,Mahamdiwala (299)
3,050,00260,038111,Machhike (82)
3,050,00260,038112,Rattoke (201)
3,050,00260,038113,Asal Uttar (83)
3,050,00260,038114,Bhura Kohna (81)
3,050,00260,038115,Bhura Karimpura (80)
3,050,00260,038116,Munawan (79)
3,050,00260,038117,Dhul Kohna (78)
3,050,00260,038118,Kalanjar Uttar (77)
3,050,00260,038119,Chima Khurd (87)
3,050,00260,038120,Amirke (86)
3,050,00260,038121,Mahmudpura (88)
3,050,00260,038122,Beharwal (89)
3,050,00260,038123,Fatehpur (90)
3,050,00260,038124,Jagatpura  (91)
3,050,00260,038125,Ballianwala (93)
3,050,00260,038126,Daudpura (92)
3,050,00260,038127,Dibipura (94)
3,050,00260,038128,Valtoha (85)
3,050,00260,038129,Sarai Valtoha  (84)
3,050,00260,038130,Kotli Wasawa Singh (200)
3,050,00260,038131,Gajjal (199)
3,050,00260,038132,Jodh Singhwala (332)
3,050,00260,038133,Bahadhar Nagar (198)
3,050,00260,038134,Dassuwal (124)
3,050,00260,038135,Maneke Jand (197)
3,050,00260,038136,Ram Khara (125)
3,050,00260,038137,Warnala (123)
3,050,00260,038138,Punian (122)
3,050,00260,038139,Kalsian Kalan (121)
3,050,00260,038140,Theh Naushera (130)
3,050,00260,038141,Thatha (128)
3,050,00260,038142,Margindpura (129)
3,050,00260,038143,Makhi Kalan (131)
3,050,00260,038144,Dialpura (149)
3,050,00260,038145,Bur Chand  (148)
3,050,00260,038146,Bhaini Gurmukh Singh (147)
3,050,00260,038147,Sur Wind (146)
3,050,00260,038148,Ghurk Wind (145)
3,050,00260,038149,Fatehpur Sugga (144)
3,050,00260,038150,Lakhna (229)
3,050,00260,038151,Tappa (230)
3,050,00260,038152,Begepur (233)
3,050,00260,038153,Bua (235)
3,050,00260,038154,Bargari (231)
3,050,00260,038155,Ahmedpur (167)
3,050,00260,038156,Mughal  (168)
3,050,00260,038157,Kacha Pakka  (166)
3,050,00260,038158,Theh Chahal (150)
3,050,00260,038159,Manhala Jai  Singh (165)
3,050,00260,038160,Manakpura (151)
3,050,00260,038161,Akbarpura (152)
3,050,00260,038162,Paragpura (153)
3,050,00260,038163,Dhariwal (154)
3,050,00260,038164,Boparai (155)
3,050,00260,038165,Shahid (157)
3,050,00260,038166,Dhagana (156)
3,050,00260,038167,Gharyala (127)
3,050,00260,038168,Maan (126)
3,050,00260,038169,Talwandi Mutsadda Singh (196)
3,050,00260,038170,Talwandi Sobha Singh (195)
3,050,00260,038171,Kaleke Uttar (194)
3,050,00260,038172,Saffa Singhwala (193)
3,050,00260,038173,Bangla Rai (340)
3,050,00260,038174,Talwandi Mohar Singh  (339)
3,050,00260,038175,Tut (334)
3,050,00260,038176,Jhugian Kalu (333)
3,050,00260,038177,Bhangala (331)
3,050,00260,038178,Jhugian Nur Mohammad  (320)
3,050,00260,038179,Jhugian Natha Singh  (319)
3,050,00260,038180,Muthianwala (321)
3,050,00260,038181,Rasulpur (330)
3,050,00260,038182,Ram Singh Wala  (329)
3,050,00260,038183,Rahdalke (335)
3,050,00260,038184,Jhugian Pir Bakhash (336)
3,050,00260,038185,Bhojoke (337)
3,050,00260,038186,Bahlarke (342)
3,050,00260,038187,Bhaowal (338)
3,050,00260,038188,Kot  Budha (341)
3,050,00260,038189,Jalloke (344)
3,050,00260,038190,Gagarke (345)
3,050,00260,038191,Mallahanwala (351)
3,050,00260,038192,Ghulewala (352)
3,050,00260,038193,Bhura Hithar (350)
3,050,00260,038194,Gadhaike (349)
3,050,00260,038195,Bhanike (346)
3,050,00260,038196,Dhumniwala (348)
3,050,00260,038197,Sito Mah Jhungian (347)
3,050,00260,038198,Sito Nauabad (191)
3,050,00260,038199,Kot Nauabad (192)
3,050,00260,038200,Dubli (158)
3,050,00260,038201,Jaur Singhwala (159)
3,050,00260,038202,Barwala (161)
3,050,00260,038203,Umrabath (162)
3,050,00260,038204,Chima Kalan(near Patti) (163)
3,050,00260,038205,Saido (160)
3,050,00260,038206,Sungwan (173)
3,050,00260,038207,Bhagupura (172)
3,050,00260,038208,Asal (174)
3,050,00260,038209,Thakarpura (171)
3,050,00260,038210,Chuslewar (164)
3,050,00260,038211,Patti (Rural) (170)
3,050,00260,038212,Kulla  (169)
3,050,00260,038213,Bahmniwala (258)
3,050,00260,038214,Jamalpur (257)
3,050,00260,038215,Uboke (256)
3,050,00260,038216,Kairon (255)
3,050,00260,038217,Nathu Chak (254)
3,050,00260,038218,Lauhka (253)
3,050,00260,038219,Sarhali Mandan (260)
3,050,00260,038220,Kariala (259)
3,050,00260,038221,Nathupur Toda (286)
3,050,00260,038222,Raipur Baleem (287)
3,050,00260,038223,Nadohar (288)
3,050,00260,038224,Bathe Bhaini (176)
3,050,00260,038225,Sabhrai (190)
3,050,00260,038226,Tung (177)
3,050,00260,038227,Saidpur (175)
3,050,00260,038228,Pan Gota (290)
3,050,00260,038229,Kot Data (292)
3,050,00260,038230,Theh Rajba (180)
3,050,00260,038231,Panghri (291)
3,050,00260,038232,Kirtowal (189)
3,050,00260,038233,Kuttiwala (353)
3,050,00260,038234,Buh (188)
3,050,00260,038235,Jindanwala (178)
3,050,00260,038236,Nabipur (179)
3,050,00260,038237,Burj Puhla (184)
3,050,00260,038238,Alipur (183)
3,050,00260,038239,Ratta Gudda (181)
3,050,00260,038240,Thathian Khurd (182)
3,050,00260,038241,Burj Deva Singh (185)
3,050,00260,038242,Harike (187)
3,050,00260,038243,Marrar (186)
3,050,00260,038244,Bhikhiwind (CT)
3,050,00260,800255,Patti (M Cl)
3,050,00260,800256,Khem Karan (NP)
3,050,00261,000000,Khadur Sahib
3,050,00261,038245,Gujarpur (351)
3,050,00261,038246,Munda Pind (350)
3,050,00261,038247,Johal Dhaiwala (349)
3,050,00261,038248,Lohar (310)
3,050,00261,038249,Rahal Chahal (311)
3,050,00261,038250,Dalawalpur (312)
3,050,00261,038251,Jama Rai (347)
3,050,00261,038252,Kaler Dhaiwala (348)
3,050,00261,038253,Bhail Dhaiwala (345)
3,050,00261,038254,Manak Deke (344)
3,050,00261,038255,Bhoian (325)
3,050,00261,038256,Bhajowali  (324)
3,050,00261,038257,Khan Chhabri (321)
3,050,00261,038258,Chak Mehar (346)
3,050,00261,038259,Chamba Khurd (313)
3,050,00261,038260,Pakhoke (274)
3,050,00261,038261,Kot Mohammad Khan (314)
3,050,00261,038262,Tur (320)
3,050,00261,038263,Tanda (319)
3,050,00261,038264,Khan Rajada  (322)
3,050,00261,038265,Fatehabad (326)
3,050,00261,038266,Khella (323)
3,050,00261,038267,Dhunda (343)
3,050,00261,038268,Khakh (341)
3,050,00261,038269,Miani (340)
3,050,00261,038270,Goindwal (338)
3,050,00261,038271,Jhandher (342)
3,050,00261,038272,Akbarpur (339)
3,050,00261,038273,Hansawala (337)
3,050,00261,038274,Pindian (336)
3,050,00261,038275,Hothian (335)
3,050,00261,038276,Khawaspur (328)
3,050,00261,038277,Bharowal (327)
3,050,00261,038278,Vain poin  (318)
3,050,00261,038279,Lalpur (316)
3,050,00261,038280,Ghazipur (317)
3,050,00261,038281,Kallah (111)
3,050,00261,038282,Khadur Sahib  (129)
3,050,00261,038283,Biharipur (334)
3,050,00261,038284,Aiampur (333)
3,050,00261,038285,Verowal (332)
3,050,00261,038286,Chak Desal (329)
3,050,00261,038287,Kiri  Shahi  (330)
3,050,00261,038288,Darapur (331)
3,050,00261,038289,Kiri Bodal (141)
3,050,00261,038290,Bhut Wind (140)
3,050,00261,038291,Nagoke (132)
3,050,00261,038292,Alia (131)
3,050,00261,038293,Muglani  (130)
3,050,00261,038294,Waring Suba Singh (128)
3,050,00261,038295,Dolchipur (112)
3,050,00261,038296,Kang (113)
3,050,00261,038297,Mal Chak (114)
3,050,00261,038298,Dinewal (89)
3,050,00261,038299,Rakh Dinewal (115)
3,050,00261,038300,Mandiala (126)
3,050,00261,038301,Ghasitpura (127)
3,050,00261,038302,Banian (125)
3,050,00261,038303,Sangar (124)
3,050,00261,038304,Kuri Wallah (123)
3,050,00261,038305,Mallah (122) 
3,050,00261,038306,Sangar kot (121)
3,050,00261,038307,Nathuke (133)
3,050,00261,038308,Dhota (136)
3,050,00261,038309,Kotli Saru Khan (134)
3,050,00261,038310,Mian Wind (138)
3,050,00261,038311,Jawandpur (139)
3,050,00261,038312,Fazilpur (143)
3,050,00261,038313,Saidpur (142)
3,050,00261,038314,Jallala Bad (154)
3,050,00261,038315,Rampur Narotampur  (155)
3,050,00261,038316,Gagrewal (158)
3,050,00261,038317,Chak Gagrewal (156)
3,050,00261,038318,Bhalojala (161)
3,050,00261,038319,Aniatpur (160)
3,050,00261,038320,Rakh Gagrewal (157)
3,050,00261,038321,Bhalaipur Dogra (159)
3,050,00261,038322,Ghagge (152)
3,050,00261,038323,Khojkipur (153)
3,050,00261,038324,Bahadurpur (151)
3,050,00261,038325,Uppal  (150)
3,050,00261,038326,Fattehpur (144)
3,050,00261,038327,Gill Kaler (149)
3,050,00261,038328,Bodewal (148)
3,050,00261,038329,Sakkianwali (147)
3,050,00261,038330,Sarai Talwandi (146)
3,050,00261,038331,Devlanwal (145)
3,050,00261,038332,Allowal (137)
3,050,00261,038333,Chak Kare Khan (135)
3,050,00261,038334,Hardo Sarli (118)
3,050,00261,038335,Sahnsra (120)
3,050,00261,038336,Takhtu Chak (116)
3,050,00261,038337,Jati Umra  (119)
3,050,00261,038338,Khakh (117)
3,050,00261,038339,Jahan Gir (90)
3,050,00261,038340,Ekal Gadda  (88)
3,051,00000,000000,Rupnagar
3,051,00262,000000,Anandpur Sahib
3,051,00262,038341,Gochar (484)
3,051,00262,038342,Raisera (485)
3,051,00262,038343,Nalhoti (486)
3,051,00262,038344,Sawara (275)
3,051,00262,038345,Mahain (358)
3,051,00262,038346,Dher (295)
3,051,00262,038347,Dasgran (357)
3,051,00262,038348,Boothgarh (276)
3,051,00262,038349,Kahanpur (483)
3,051,00262,038350,Samundari (482)
3,051,00262,038351,Haripur (481)
3,051,00262,038352,Palahta (480)
3,051,00262,038353,Spalwan (479)
3,051,00262,038354,Khanpur (356)
3,051,00262,038355,Behlu (293)
3,051,00262,038356,Ghamirpur (294)
3,051,00262,038357,Surewal (296)
3,051,00262,038358,Bikapur (297)
3,051,00262,038359,Sajmour (298)
3,051,00262,038360,Barari (299)
3,051,00262,038361,Dheru (300)
3,051,00262,038362,Basowal (302)
3,051,00262,038363,Paili Khurd (301)
3,051,00262,038364,Kalota (304)
3,051,00262,038365,Paili Kalan (305)
3,051,00262,038366,Mangewal (306)
3,051,00262,038367,Dholowal (307)
3,051,00262,038368,Khamera (359)
3,051,00262,038369,Kukowal (487)
3,051,00262,038370,Kalwan (488)
3,051,00262,038371,Rampur Kalan (489)
3,051,00262,038372,Hirpur Ganura (490)
3,051,00262,038373,Baihara (375)
3,051,00262,038374,Saidpur (376)
3,051,00262,038375,Dumewal (377)
3,051,00262,038376,Raipur (491)
3,051,00262,038377,Jhaj  (378)
3,051,00262,038378,Sakhpur (492)
3,051,00262,038379,Jhangrian (493)
3,051,00262,038380,Pachranda (379)
3,051,00262,038381,Thana (381)
3,051,00262,038382,Barian (380)
3,051,00262,038383,Karura (494)
3,051,00262,038384,Katta (495)
3,051,00262,038385,Ghahi Majra (497)
3,051,00262,038386,Sabaur (496)
3,051,00262,038387,Bhaini (382)
3,051,00262,038388,Aggampur (360)
3,051,00262,038389,Mahrauli (308)
3,051,00262,038390,Chandesar (309)
3,051,00262,038391,Lang Majri (310)
3,051,00262,038392,Majara (311)
3,051,00262,038393,Sadhewal (312)
3,051,00262,038394,Ganguwal (303)
3,051,00262,038395,Banni (313)
3,051,00262,038396,Chak (361)
3,051,00262,038397,Sahota (320)
3,051,00262,038398,Mianpur (319)
3,051,00262,038399,Lamlehri (317)
3,051,00262,038400,Bacholi (316)
3,051,00262,038401,Rampur (314)
3,051,00262,038402,Jhajar (315)
3,051,00262,038403,Nanowal (318)
3,051,00262,038404,Tarapur (323)
3,051,00262,038405,Mohiwal (324)
3,051,00262,038406,Dhanera (325)
3,051,00262,038407,Lakher (326)
3,051,00262,038408,Samlah (328)
3,051,00262,038409,Paharpur (329)
3,051,00262,038410,Balauli (330)
3,051,00262,038411,Daulowal (344)
3,051,00262,038412,Raipur Sani (343)
3,051,00262,038413,Mehndali Khurd (327)
3,051,00262,038414,Kotla (370)
3,051,00262,038415,Gajjpur (374)
3,051,00262,038416,Chandpur (368)
3,051,00262,038417,Badhal (369)
3,051,00262,038418,Mehndali Kalan (367)
3,051,00262,038419,Mindhwan (342)
3,051,00262,038420,Jhinjri (365)
3,051,00262,038421,Thappal (322)
3,051,00262,038422,Mataur (364)
3,051,00262,038423,Buraj (363)
3,051,00262,038424,Balowal (366)
3,051,00262,038425,Amarpur Bela (385)
3,051,00262,038426,Mothapur (386)
3,051,00262,038427,Lodipur (362)
3,051,00262,038428,Gobindpur (384)
3,051,00262,038429,Mawa (383)
3,051,00262,038430,Mukari (387)
3,051,00262,038431,Samirowal (499)
3,051,00262,038432,Sukhe Majra (498)
3,051,00262,038433,Saupur (500)
3,051,00262,038434,Singhpur (388)
3,051,00262,038435,Hiyatpur (501)
3,051,00262,038436,Nurpur Khurd (503)
3,051,00262,038437,Kartarpur (502)
3,051,00262,038438,Gopalpur (389)
3,051,00262,038439,Gurse Majra (393)
3,051,00262,038440,Jatpur (392)
3,051,00262,038441,Saini Majra (395)
3,051,00262,038442,Simbal Majra (391)
3,051,00262,038443,Lasari (390)
3,051,00262,038444,Rauli (396)
3,051,00262,038445,Jhinjri (397)
3,051,00262,038446,Majra (398)
3,051,00262,038447,Saskaur (400)
3,051,00262,038448,Lakhno (401)
3,051,00262,038449,Kumbewal (402)
3,051,00262,038450,Mussapur (403)
3,051,00262,038451,Chahar Majra (404)
3,051,00262,038452,Barwa (405)
3,051,00262,038453,Mirpur (406)
3,051,00262,038454,Bhatauli (407)
3,051,00262,038455,Chanauli (408)
3,051,00262,038456,Shahpur (409)
3,051,00262,038457,Bassi (410)
3,051,00262,038458,Seikhpur (411)
3,051,00262,038459,Lalpur (412)
3,051,00262,038460,Asalatpur (418)
3,051,00262,038461,Lahrian (419)
3,051,00262,038462,Taprian Chak Chal Alias Kujal (420)
3,051,00262,038463,Sarai (421)
3,051,00262,038464,Bhauwal (422)
3,051,00262,038465,Paharon (423)
3,051,00262,038466,Bains (417)
3,051,00262,038467,Aulakh (413)
3,051,00262,038468,Munna (414)
3,051,00262,038469,Raipur (415)
3,051,00262,038470,Asmanpur (509)
3,051,00262,038471,Sandhoa (508)
3,051,00262,038472,Azampur (507)
3,051,00262,038473,Nurpur Kalan (394)
3,051,00262,038474,Rure Majra (504)
3,051,00262,038475,Jatauli (505)
3,051,00262,038476,Chandpur (511)
3,051,00262,038477,Kangar (506)
3,051,00262,038478,Barari (510)
3,051,00262,038479,Bassali (512)
3,051,00262,038480,Balewal (513)
3,051,00262,038481,Tibba Nangal (514)
3,051,00262,038482,Jhandian (515)
3,051,00262,038483,Bahman Majra (425)
3,051,00262,038484,Takhatgarh (416)
3,051,00262,038485,Bhaton (424)
3,051,00262,038486,Bhogipur (426)
3,051,00262,038487,Jatwahar (516)
3,051,00262,038488,Sarthali (427)
3,051,00262,038489,Bajrur (428)
3,051,00262,038490,Abiana Khurd (432)
3,051,00262,038491,Dhamana (517)
3,051,00262,038492,Rajgiri (518)
3,051,00262,038493,Khatana (519)
3,051,00262,038494,Bathlour Khad (521)
3,051,00262,038495,Garh Bagga (522)
3,051,00262,038496,Tibba Tapprian (520)
3,051,00262,038497,Batarla (436)
3,051,00262,038498,Dahirpur (435)
3,051,00262,038499,Madhopur (434)
3,051,00262,038500,Abiana Kalan (433)
3,051,00262,038501,Nangal (431)
3,051,00262,038502,Chonta (430)
3,051,00262,038503,Chhaja (429)
3,051,00262,038504,Bal  (4)
3,051,00262,038505,Pirthipur (321)
3,051,00262,038506,Fatehpur Bunga (320)
3,051,00262,038507,Tirak Karman (3)
3,051,00262,038508,Tirak Gandhi (2)
3,051,00262,038509,Naulakha (1)
3,051,00262,038510,Kheri (399)
3,051,00262,038511,Kiratpur Sahib (373)
3,051,00262,038512,Kalyanpur (346)
3,051,00262,038513,Jeowal (345)
3,051,00262,038514,Bhatoli (372)
3,051,00262,038515,Bhagwala (371)
3,051,00262,038516,Baruwala (339)
3,051,00262,038517,Majher (331)
3,051,00262,038518,Chikna (332)
3,051,00262,038519,Nard (333)
3,051,00262,038520,Ghanaur (334)
3,051,00262,038521,Maura (335)
3,051,00262,038522,Chamrauli (336)
3,051,00262,038523,Massewal (337)
3,051,00262,038524,Dehni (338)
3,051,00262,038525,Dhabur (340)
3,051,00262,038526,Dadhi (316)
3,051,00262,038527,Mianpur Handur (317)
3,051,00262,038528,Hardo Namoh (318)
3,051,00262,038529,Hardo Haripur (319)
3,051,00262,038530,Attari (322)
3,051,00262,800257,Anandpur Sahib (M Cl)
3,051,00263,000000,Nangal
3,051,00263,038531,Harsabela (278)
3,051,00263,038532,Algran (274)
3,051,00263,038533,Bhallan (273)
3,051,00263,038534,Bhanam (271)
3,051,00263,038535,Palasi (269)
3,051,00263,038536,Nangran Kalmot (272)
3,051,00263,038537,Bhalari (267)
3,051,00263,038538,Pasiwal (268)
3,051,00263,038539,Majari (266)
3,051,00263,038540,Mehandpur (478)
3,051,00263,038541,Bhangal (477)
3,051,00263,038542,Daghaur (254)
3,051,00263,038543,Sukhsal (255)
3,051,00263,038544,Diyapur (265)
3,051,00263,038545,Kulgraon (264)
3,051,00263,038546,Bela Dhiani (261)
3,051,00263,038547,Gohlani (263)
3,051,00263,038548,Sangatpur (258)
3,051,00263,038549,Bhikhapur (256)
3,051,00263,038550,Melwan (257)
3,051,00263,038551,Sehjowal (252)
3,051,00263,038552,Bainspur (253)
3,051,00263,038553,Surewal (251)
3,051,00263,038554,Hazipur (250)
3,051,00263,038555,Chhotewal (259)
3,051,00263,038556,Maujowal (260)
3,051,00263,038557,Medha Majra (238) (Part)
3,051,00263,038558,Rampur Sahni (235)
3,051,00263,038559,Kalsera (236)
3,051,00263,038560,Bhabhaur (234)
3,051,00263,038561,Swamipur (232)
3,051,00263,038562,Khera Bagh (233)
3,051,00263,038563,Talwara (279)
3,051,00263,038564,Dubheta (280)
3,051,00263,038565,Hambewal (281)
3,051,00263,038566,Nangal Nikku (282)
3,051,00263,038567,Dohkli (283)
3,051,00263,038568,Meghpur (284)
3,051,00263,038569,Manakpur (285)
3,051,00263,038570,Patti (287)
3,051,00263,038571,Jol (286)
3,051,00263,038572,Bhaton (262)
3,051,00263,038573,Palsari (347)
3,051,00263,038574,Raipur (288)
3,051,00263,038575,Bandleri (289)
3,051,00263,038576,Barahmpur (348)
3,051,00263,038577,Ajauli (349)
3,051,00263,038578,Dab Khera (350)
3,051,00263,038579,Jandla (341)
3,051,00263,038580,Kalitran (351)
3,051,00263,038581,Bhalowal (290)
3,051,00263,038582,Darauli (352)
3,051,00263,038583,Duhnal (291)
3,051,00263,038584,Bhanupali (253)
3,051,00263,038585,Nangli (354)
3,051,00263,038586,Jindbari (355)
3,051,00263,038587,Bela Ramgarh (270)
3,051,00263,038588,Thalon (292)
